CustomerID, CustomerName, CustomerPhNo, CustomerAddress, Password
Cust721,Nathan Cano,4945842654,"Jacksonville,North Carolina,United States",TM99V66
Cust722,Lycoris Saunders,7401669401,"Dover,Delaware,United States",QZ55P45
Cust723,Katrina Edelman,3331433639,"Bristol,Tennessee,United States",IJ41L29
Cust724,Duane Huffman,5663869356,"Quincy,Massachusetts,United States",UG18N81
Cust725,Peter Fuller,7903716229,"Gilbert,Arizona,United States",CD75U22
Cust726,Valerie Takahito,3816728931,"Philadelphia,Pennsylvania,United States",AR54F32
Cust727,Maureen Gnade,9615560891,"Buffalo,New York,United States",EO57N77
Cust728,Susan Pistek,4167664874,"Los Angeles,California,United States",XO35B54
Cust729,Charles Sheldon,8740803763,"Columbia,Tennessee,United States",OS13V38
Cust730,Dana Kaydos,2704240542,"Kenosha,Wisconsin,United States",IC92E54
Cust731,Khloe Miller,4361287067,"Roswell,Georgia,United States",XL35C56
Cust732,Anna Andreadi,5692146160,"Chester,Pennsylvania,United States",ZH86B55
Cust733,Dorothy Dickinson,3680417400,"Houston,Texas,United States",MX73E10
Cust734,Amy Hunt,3804497026,"New York City,New York,United States",WD74D78
Cust735,Tracy Poddar,5539860965,"Aurora,Colorado,United States",JO29M62
Cust736,Eileen Kiefer,5074665000,"Santa Ana,California,United States",SN77P55
Cust737,Cyra Reiten,7274785491,"New York City,New York,United States",BH27N94
Cust738,Susan Gilcrest,1918254028,"Mcallen,Texas,United States",XL97O74
Cust739,Angele Hood,7842954169,"Chicago,Illinois,United States",FL19X20
Cust740,Neil Französisch,8355855282,"Rockford,Illinois,United States",IP70J85
Cust741,Bill Shonely,5957115523,"New York City,New York,United States",ZU15N77
Cust742,Stefanie Holloman,6570825313,"Jackson,Tennessee,United States",HY79H50
Cust743,Roger Demir,8317103491,"Daytona Beach,Florida,United States",KZ97E90
Cust744,Alex Grayson,7194895177,"Stockton,California,United States",MR18S33
Cust745,Georgia Rosenberg,4235172713,"San Francisco,California,United States",KY94F33
Cust746,Vivek Sundaresam,1449037019,"Los Angeles,California,United States",UZ88M70
Cust747,Tony Molinari,1700934916,"Oklahoma City,Oklahoma,United States",EQ51V62
Cust748,Tom Stivers,4606075067,"Los Angeles,California,United States",YN46A67
Cust749,Dennis Bolton,4482941230,"New York City,New York,United States",QY59C11
Cust750,Nick Radford,2518131145,"Aurora,Illinois,United States",VE81U59
Cust751,Cari Schnelling,4367840230,"Jacksonville,North Carolina,United States",YA94C52
Cust752,Monica Federle,2451092024,"Los Angeles,California,United States",LJ16I87
Cust753,Liz Willingham,4602710894,"Norwich,Connecticut,United States",JS11K38
Cust754,Alex Russell,4619140020,"Lawrence,Massachusetts,United States",NV61W39
Cust755,Karen Seio,3302001877,"Lehi,Utah,United States",CD43V69
Cust756,Aaron Bergman,5232536427,"Seattle,Washington,United States",XX41V43
Cust757,Lisa Ryan,1936872422,"Philadelphia,Pennsylvania,United States",EY67A69
Cust758,Shahid Shariari,8045943760,"Los Angeles,California,United States",JZ52T43
Cust759,Jill Matthias,2488161317,"Monroe,North Carolina,United States",JI81Y37
Cust760,Jason Klamczynski,7990340831,"Dallas,Texas,United States",GR84Q74
Cust761,Don Miller,9870761122,"Houston,Texas,United States",WM33K30
Cust762,Muhammed Lee,6730641538,"Seattle,Washington,United States",OC98E50
Cust763,Marc Harrigan,1637990156,"Los Angeles,California,United States",JO74Q89
Cust764,Frank Carlisle,8929717937,"Lakewood,Ohio,United States",CW80B81
Cust765,Thea Hudgings,4741263274,"Philadelphia,Pennsylvania,United States",LE63F61
Cust766,Juliana Krohn,2271156686,"Omaha,Nebraska,United States",TN12W66
Cust767,Sarah Brown,2429179915,"Concord,New Hampshire,United States",RD58U57
Cust768,Barry Gonzalez,3591289995,"Monroe,Louisiana,United States",WN79N27
Cust769,Barry Weirich,9174421691,"Raleigh,North Carolina,United States",IK29H50
Cust770,Mitch Gastineau,2585839749,"Jacksonville,Florida,United States",AT31P76
Cust771,Doug O'Connell,1536197094,"Los Angeles,California,United States",DZ52S53
Cust772,Barry Pond,1556166976,"Cranston,Rhode Island,United States",ZR52D40
Cust773,Trudy Schmidt,4591211752,"Milwaukee,Wisconsin,United States",NA19P19
Cust774,Evan Minnotte,9060623356,"Virginia Beach,Virginia,United States",MR58D40
Cust775,Anthony O'Donnell,1371814281,"Los Angeles,California,United States",VU13S40
Cust776,Mark Haberlin,9780798714,"New York City,New York,United States",VZ11L69
Cust777,Shirley Schmidt,4260476029,"Louisville,Kentucky,United States",NE86F84
Cust778,Lela Donovan,7339157109,"Chicago,Illinois,United States",CV58W94
Cust779,Victoria Pisteka,8993438391,"San Francisco,California,United States",HD64G38
Cust780,Theresa Coyne,8664398811,"Lakewood,New Jersey,United States",IN20M11
Cust781,Ionia McGrath,7766359245,"Roseville,California,United States",ZE84X88
Cust782,Anemone Ratner,2894716134,"Columbus,Georgia,United States",NM61S95
Cust783,Craig Molinari,9107498914,"Huntsville,Texas,United States",JW57T38
Cust784,Fred Wasserman,4647414813,"Huntsville,Alabama,United States",AE46Z61
Cust785,Lindsay Castell,1300050393,"Arlington,Virginia,United States",AQ99N30
Cust786,Harold Engle,5435492557,"Chicago,Illinois,United States",NL15W17
Cust787,Brendan Dodson,4971727836,"Fresno,California,United States",DT47I90
Cust788,Harold Dahlen,5676447053,"Philadelphia,Pennsylvania,United States",BP61A32
Cust789,Carl Jackson,5940592349,"Philadelphia,Pennsylvania,United States",TM43Z55
Cust790,Roy Skaria,5320023012,"Burlington,Iowa,United States",BJ85B60
Cust791,Sung Chung,4414121720,"Arlington Heights,Illinois,United States",GN90Z44
Cust792,Ricardo Emerson,7394563090,"Kent,Ohio,United States",RM48F64
Cust793,Susan MacKendrick,8469687542,"Newark,Ohio,United States",FI75E22
